"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Beauty","Attractiveness","Trustworthiness","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation","Category","Relevance"
"S220","NM-1074",75,2,3792,"green","Photograph",3,4,4,1,1,1588,-1,"Female","Heterosexual","Male","Relevant"
"S220","NF-1006",76,2,4081,"red","AI-Generated",2,2,2,1,1,1627,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1012",77,2,2984,"green","Photograph",2,2,3,1,1,1278,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1021",78,2,3569,"red","AI-Generated",2,2,2,1,1,927,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1094",79,2,2156,"green","Photograph",4,4,3,1,1,810,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NM-1011",80,2,2660,"green","Photograph",3,2,3,1,1,996,1,"Female","Heterosexual","Male","Relevant"
"S220","NF-1087",81,2,3849,"green","Photograph",3,2,2,1,1,1005,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NM-1038",82,2,3383,"green","Photograph",4,3,2,1,1,1558,-1,"Female","Heterosexual","Male","Relevant"
"S220","NF-1046",83,2,2340,"green","Photograph",3,3,3,1,1,1449,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1017",84,2,3935,"green","Photograph",3,3,2,1,1,955,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1077",85,2,7520,"green","Photograph",3,2,2,1,1,947,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1023",86,2,4172,"green","Photograph",3,2,3,1,1,1509,-1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1105",87,2,4384,"red","AI-Generated",2,2,2,1,1,794,-1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1063",88,2,3035,"red","AI-Generated",3,2,2,1,1,1400,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1106",89,2,2826,"green","Photograph",4,3,2,1,1,3107,-1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1053",90,2,2771,"red","AI-Generated",3,3,4,1,1,1608,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NM-1007",91,2,2929,"red","AI-Generated",2,2,3,1,1,839,-2,"Female","Heterosexual","Male","Relevant"
"S220","NF-1109",92,2,3002,"green","Photograph",2,2,2,1,1,5436,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NM-1052",93,2,2341,"green","Photograph",3,3,4,1,1,1460,1,"Female","Heterosexual","Male","Relevant"
"S220","NF-1066",94,2,2913,"red","AI-Generated",3,2,3,1,1,1310,-1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1060",95,2,2506,"red","AI-Generated",3,3,4,1,1,637,2,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1016",96,2,4294,"green","Photograph",2,2,3,1,1,953,2,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1024",97,2,5278,"red","AI-Generated",3,2,3,1,1,1921,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1088",98,2,3711,"red","AI-Generated",3,2,3,1,1,785,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NM-1058",99,2,2287,"green","Photograph",3,3,4,1,1,1300,1,"Female","Heterosexual","Male","Relevant"
"S220","NF-1014",100,2,4609,"red","AI-Generated",3,3,3,1,1,719,-1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1103",101,2,3023,"green","Photograph",2,3,4,1,1,1353,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1080",102,2,3612,"red","AI-Generated",3,2,3,1,1,2331,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1048",103,2,3288,"green","Photograph",3,2,2,1,1,920,-1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1099",104,2,3014,"green","Photograph",3,2,2,1,1,700,-1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1042",105,2,2809,"red","AI-Generated",3,3,3,1,1,966,2,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1026",106,2,2757,"red","AI-Generated",2,2,2,1,1,6131,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NF-1084",107,2,3004,"red","AI-Generated",3,2,2,1,1,1199,1,"Female","Heterosexual","Female","Irrelevant"
"S220","NM-1102",108,2,2137,"red","AI-Generated",4,3,3,1,1,791,1,"Female","Heterosexual","Male","Relevant"
"S220","NF-1083",109,2,3307,"green","Photograph",2,2,2,1,1,181532,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1029",1,2,8850,"red","Photograph",1,1,2,1,1,2402,0,"Female","Heterosexual","Male","Relevant"
"S073","NF-1109",2,2,7369,"blue","AI-Generated",1,0,1,1,1,1365,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1011",3,2,8217,"red","Photograph",3,1,2,1,1,2496,2,"Female","Heterosexual","Male","Relevant"
"S073","NF-1088",4,2,9439,"blue","AI-Generated",3,2,4,1,1,1975,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1063",5,2,5398,"blue","AI-Generated",4,3,4,1,1,2224,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1085",6,2,8369,"blue","AI-Generated",3,2,3,1,1,4252,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1100",7,2,6204,"blue","AI-Generated",3,2,4,1,1,1405,2,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1055",8,2,3993,"red","Photograph",1,0,2,1,1,2145,0,"Female","Heterosexual","Male","Relevant"
"S073","NF-1099",9,2,8429,"red","Photograph",3,2,3,1,1,1717,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1094",10,2,8582,"blue","AI-Generated",4,4,4,1,1,1414,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1062",11,2,5426,"blue","AI-Generated",3,2,5,1,1,1546,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1038",12,2,7768,"red","Photograph",4,3,3,1,1,1350,2,"Female","Heterosexual","Male","Relevant"
"S073","NM-1052",13,2,3701,"blue","AI-Generated",1,0,4,1,1,1410,2,"Female","Heterosexual","Male","Relevant"
"S073","NF-1047",14,2,5770,"blue","AI-Generated",1,1,3,1,1,1403,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1067",15,2,10845,"red","Photograph",2,2,3,1,1,1485,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1091",16,2,7959,"red","Photograph",4,4,3,1,1,1650,1,"Female","Heterosexual","Male","Relevant"
"S073","NF-1003",17,2,5899,"red","Photograph",4,2,4,1,1,1822,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1044",18,2,5325,"red","Photograph",2,1,3,1,1,1490,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1074",19,2,5951,"red","Photograph",2,1,3,1,1,1665,-1,"Female","Heterosexual","Male","Relevant"
"S073","NF-1071",20,2,4233,"blue","AI-Generated",0,0,0,1,1,1538,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1082",21,2,3143,"red","Photograph",4,3,4,1,1,1683,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1080",22,2,3940,"blue","AI-Generated",3,2,3,1,1,1799,0,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1054",23,2,6640,"red","Photograph",3,2,2,1,1,1443,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1005",24,2,3163,"blue","AI-Generated",4,3,4,1,1,1424,2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1013",25,2,5515,"blue","AI-Generated",4,3,4,1,1,1573,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1025",26,2,4497,"red","Photograph",4,2,4,1,1,1280,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1016",27,2,5186,"blue","AI-Generated",4,4,4,1,1,1410,2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1081",28,2,6513,"blue","AI-Generated",3,2,2,1,1,1467,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1106",29,2,4835,"red","Photograph",4,4,3,1,1,1525,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1076",30,2,3637,"red","Photograph",4,3,2,1,1,1392,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1105",31,2,3443,"red","Photograph",3,2,2,1,1,1382,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1006",32,2,3128,"red","Photograph",3,2,4,1,1,1548,2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1008",33,2,3627,"red","Photograph",3,3,4,1,1,1804,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1049",34,2,4716,"red","Photograph",4,3,2,1,1,1477,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1079",35,2,4366,"blue","AI-Generated",3,2,3,1,1,1805,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1022",36,2,3910,"blue","AI-Generated",3,3,4,1,1,1743,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1032",37,2,3539,"red","Photograph",4,4,3,1,1,1944,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1060",38,2,3651,"blue","AI-Generated",4,4,4,1,1,1410,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1046",39,2,2327,"blue","AI-Generated",4,3,2,1,1,1320,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1092",40,2,3289,"red","Photograph",3,2,3,1,1,1634,1,"Female","Heterosexual","Male","Relevant"
"S073","NM-1090",41,2,5134,"red","Photograph",3,2,2,1,1,1777,1,"Female","Heterosexual","Male","Relevant"
"S073","NF-1024",42,2,3513,"red","Photograph",3,2,3,1,1,1363,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1103",43,2,4218,"blue","AI-Generated",3,3,4,1,1,1653,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1031",44,2,3875,"blue","AI-Generated",3,2,3,1,1,2064,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1104",45,2,5403,"red","Photograph",2,1,2,1,1,1355,1,"Female","Heterosexual","Male","Relevant"
"S073","NM-1027",46,2,2492,"blue","AI-Generated",3,2,3,1,1,1296,1,"Female","Heterosexual","Male","Relevant"
"S073","NF-1108",47,2,3544,"blue","AI-Generated",4,4,3,1,1,1707,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1096",48,2,14669,"red","Photograph",4,3,3,1,1,1682,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1042",49,2,3185,"blue","AI-Generated",4,4,5,1,1,1469,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1093",50,2,4993,"blue","AI-Generated",3,2,4,1,1,1442,2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1097",51,2,2818,"blue","AI-Generated",4,4,3,1,1,1750,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1040",52,2,4000,"blue","AI-Generated",3,2,3,1,1,1346,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1095",53,2,4424,"red","Photograph",3,3,4,1,1,1488,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1036",54,2,4498,"blue","AI-Generated",3,3,2,1,1,1786,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1050",55,2,3594,"red","Photograph",3,2,2,1,1,1333,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1064",56,2,6885,"blue","AI-Generated",3,3,2,1,1,1562,1,"Female","Heterosexual","Male","Relevant"
"S073","NF-1004",57,2,3954,"blue","AI-Generated",2,2,4,1,1,1376,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1014",58,2,3974,"red","Photograph",3,2,4,1,1,1452,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1019",59,2,5778,"blue","AI-Generated",4,3,3,1,1,1417,2,"Female","Heterosexual","Male","Relevant"
"S073","NF-1065",60,2,6010,"red","Photograph",4,4,4,1,1,1439,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1101",61,2,5763,"red","Photograph",4,4,3,1,1,1503,2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1030",62,2,4166,"blue","AI-Generated",3,2,4,1,1,1318,0,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1058",63,2,4256,"blue","AI-Generated",4,3,2,1,1,1423,2,"Female","Heterosexual","Male","Relevant"
"S073","NM-1102",64,2,5387,"blue","AI-Generated",3,2,3,1,1,1512,-2,"Female","Heterosexual","Male","Relevant"
"S073","NF-1057",65,2,11607,"red","Photograph",3,2,2,1,1,1526,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1002",66,2,5229,"red","Photograph",3,3,4,1,1,1454,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1021",67,2,3956,"red","Photograph",3,2,2,1,1,1580,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1048",68,2,4271,"red","Photograph",4,3,4,1,1,1332,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1033",69,2,4072,"blue","AI-Generated",3,2,4,1,1,1448,2,"Female","Heterosexual","Male","Relevant"
"S073","NM-1035",70,2,3696,"blue","AI-Generated",3,2,2,1,1,1637,2,"Female","Heterosexual","Male","Relevant"
"S073","NF-1018",71,2,3172,"red","Photograph",4,3,5,1,1,1468,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1053",72,2,6140,"red","Photograph",3,2,4,1,1,2302,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1110",73,2,5038,"blue","AI-Generated",4,2,5,1,1,1551,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1087",74,2,8072,"blue","AI-Generated",2,1,2,1,1,1396,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1001",75,2,5677,"red","Photograph",1,0,3,1,1,1398,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1077",76,2,3992,"blue","AI-Generated",2,1,4,1,1,1378,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1017",77,2,5300,"red","Photograph",3,2,3,1,1,1365,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1012",78,2,3963,"red","Photograph",3,2,4,1,1,1347,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1107",79,2,5002,"blue","AI-Generated",3,2,4,1,1,1461,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1010",80,2,4081,"blue","AI-Generated",2,1,2,1,1,1310,-1,"Female","Heterosexual","Male","Relevant"
"S073","NF-1066",81,2,6450,"blue","AI-Generated",3,3,4,1,1,2061,0,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1041",82,2,4997,"red","Photograph",4,3,4,1,1,1241,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1020",83,2,5581,"red","Photograph",4,3,3,1,1,2229,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1028",84,2,4658,"red","Photograph",3,2,2,1,1,1499,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1051",85,2,6328,"red","Photograph",3,2,3,1,1,1454,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1098",86,2,4741,"blue","AI-Generated",3,2,4,1,1,1423,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1083",87,2,4213,"blue","AI-Generated",3,3,2,1,1,1691,0,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1056",88,2,4556,"red","Photograph",4,4,3,1,1,1241,2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1061",89,2,5371,"red","Photograph",4,4,4,1,1,1382,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1072",90,2,3225,"red","Photograph",3,3,4,1,1,1917,0,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1086",91,2,3983,"blue","AI-Generated",3,2,4,1,1,1328,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1070",92,2,4997,"blue","AI-Generated",4,3,3,1,1,1378,2,"Female","Heterosexual","Male","Relevant"
"S073","NF-1039",93,2,4568,"blue","AI-Generated",3,3,4,1,1,1598,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1089",94,2,4877,"red","Photograph",2,2,3,1,1,1227,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1034",95,2,5916,"red","Photograph",2,1,3,1,1,1454,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1026",96,2,7211,"red","Photograph",3,2,2,1,1,1599,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NM-1007",97,2,7296,"red","Photograph",3,2,2,1,1,1402,-1,"Female","Heterosexual","Male","Relevant"
"S073","NF-1043",98,2,4950,"blue","AI-Generated",3,2,2,1,1,1454,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1068",99,2,5075,"blue","AI-Generated",4,3,4,1,1,1554,0,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1069",100,2,3788,"blue","AI-Generated",3,2,4,1,1,1376,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1037",101,2,6885,"blue","AI-Generated",3,2,4,1,1,1387,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1015",102,2,3347,"blue","AI-Generated",4,3,4,1,1,1369,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1023",103,2,4094,"red","Photograph",4,3,4,1,1,4994,2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1073",104,2,4107,"blue","AI-Generated",4,3,3,1,1,1405,1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1084",105,2,3974,"red","Photograph",4,3,4,1,1,1778,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1075",106,2,3826,"red","Photograph",3,2,2,1,1,1384,-2,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1045",107,2,6232,"blue","AI-Generated",4,4,4,1,1,1422,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1059",108,2,4547,"red","Photograph",2,2,1,1,1,1321,-1,"Female","Heterosexual","Female","Irrelevant"
"S073","NF-1009",109,2,7045,"red","Photograph",4,2,4,1,1,1316,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1010",1,2,8353,"red","AI-Generated",2,1,4,1,1,1069,1,"Female","Heterosexual","Male","Relevant"
"S200","NF-1025",2,2,6312,"red","AI-Generated",3,3,3,1,1,1308,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1086",3,2,6008,"blue","Photograph",4,3,3,1,1,5741,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1103",4,2,5969,"red","AI-Generated",2,2,2,1,1,1880,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1102",5,2,3071,"red","AI-Generated",2,2,2,1,1,1150,-2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1101",6,2,3643,"red","AI-Generated",3,3,3,1,1,1869,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1045",7,2,7908,"blue","Photograph",4,3,4,1,1,979,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1068",8,2,3285,"blue","Photograph",3,3,3,1,1,1800,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1108",9,2,5161,"blue","Photograph",4,4,3,1,1,2197,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1033",10,2,4619,"blue","Photograph",1,1,1,1,1,1615,2,"Female","Heterosexual","Male","Relevant"
"S200","NM-1092",11,2,2589,"red","AI-Generated",1,1,3,1,1,1191,-1,"Female","Heterosexual","Male","Relevant"
"S200","NF-1026",12,2,2378,"blue","Photograph",1,1,1,1,1,4650,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1022",13,2,2331,"red","AI-Generated",3,3,4,1,1,1558,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1021",14,2,4217,"blue","Photograph",2,2,4,1,1,743,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1008",15,2,3531,"blue","Photograph",4,3,4,1,1,1072,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1011",16,2,5286,"red","AI-Generated",2,2,2,1,1,833,2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1015",17,2,2582,"red","AI-Generated",3,3,3,1,1,1386,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1028",18,2,12840,"blue","Photograph",2,2,2,1,1,1652,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1074",19,2,7070,"blue","Photograph",2,2,2,1,1,986,-1,"Female","Heterosexual","Male","Relevant"
"S200","NM-1055",20,2,2566,"blue","Photograph",2,2,2,1,1,4061,1,"Female","Heterosexual","Male","Relevant"
"S200","NF-1062",21,2,2879,"red","AI-Generated",4,4,4,1,1,1356,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1039",22,2,3335,"red","AI-Generated",4,4,4,1,1,853,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1058",23,2,3243,"red","AI-Generated",3,3,3,1,1,1183,-1,"Female","Heterosexual","Male","Relevant"
"S200","NM-1104",24,2,3948,"red","AI-Generated",2,2,2,1,1,1779,2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1097",25,2,4653,"blue","Photograph",5,5,5,1,1,1582,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1069",26,2,3484,"red","AI-Generated",3,3,3,1,1,1065,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1077",27,2,6341,"red","AI-Generated",3,3,3,1,1,1271,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1083",28,2,2660,"red","AI-Generated",4,4,3,1,1,1487,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1019",29,2,5540,"red","AI-Generated",2,2,2,1,1,1211,2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1043",30,2,2928,"red","AI-Generated",4,4,4,1,1,1880,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1049",31,2,3065,"blue","Photograph",3,3,3,1,1,1097,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1098",32,2,3861,"blue","Photograph",3,3,3,1,1,1107,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1109",33,2,3032,"blue","Photograph",2,2,2,1,1,989,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1032",34,2,4928,"blue","Photograph",4,3,3,1,1,935,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1091",35,2,4575,"red","AI-Generated",2,2,3,1,1,2068,1,"Female","Heterosexual","Male","Relevant"
"S200","NF-1041",36,2,3375,"red","AI-Generated",2,2,3,1,1,824,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1073",37,2,5735,"red","AI-Generated",4,4,3,1,1,894,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1047",38,2,3514,"red","AI-Generated",3,3,3,1,1,695,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1076",39,2,4070,"red","AI-Generated",4,4,3,1,1,838,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1085",40,2,3648,"red","AI-Generated",3,3,3,1,1,1185,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1048",41,2,9990,"red","AI-Generated",2,2,2,1,1,1264,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1040",42,2,6839,"blue","Photograph",4,3,3,1,1,1239,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1056",43,2,4358,"red","AI-Generated",4,3,3,1,1,1129,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1042",44,2,2635,"blue","Photograph",4,4,4,1,1,1082,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1004",45,2,3451,"red","AI-Generated",2,2,4,1,1,2066,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1029",46,2,3616,"blue","Photograph",2,2,2,1,1,955,1,"Female","Heterosexual","Male","Relevant"
"S200","NF-1018",47,2,3341,"red","AI-Generated",4,3,3,1,1,1363,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1057",48,2,4093,"red","AI-Generated",2,2,2,1,1,1554,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1035",49,2,3988,"blue","Photograph",2,2,2,1,1,1153,2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1023",50,2,6610,"blue","Photograph",2,2,3,1,1,780,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1030",51,2,4897,"blue","Photograph",3,3,3,1,1,1300,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1093",52,2,3473,"red","AI-Generated",3,3,3,1,1,1241,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1082",53,2,4267,"blue","Photograph",2,2,3,1,1,2355,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1090",54,2,6804,"red","AI-Generated",2,2,2,1,1,2222,2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1081",55,2,5768,"red","AI-Generated",2,2,2,1,1,922,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1061",56,2,3090,"blue","Photograph",2,2,2,1,1,1003,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1071",57,2,2715,"red","AI-Generated",2,2,2,1,1,1698,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1096",58,2,2893,"blue","Photograph",3,2,2,1,1,926,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1046",59,2,4413,"red","AI-Generated",3,3,3,1,1,1796,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1080",60,2,7484,"red","AI-Generated",3,3,3,1,1,1305,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1005",61,2,3633,"red","AI-Generated",4,3,3,1,1,745,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1036",62,2,2866,"blue","Photograph",4,3,3,1,1,1732,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1034",63,2,2933,"red","AI-Generated",2,2,2,1,1,3293,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1014",64,2,7171,"blue","Photograph",2,2,2,1,1,775,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1110",65,2,2481,"red","AI-Generated",2,2,2,1,1,2600,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1107",66,2,3224,"blue","Photograph",2,2,2,1,1,871,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1095",67,2,23346,"red","AI-Generated",3,3,3,1,1,1978,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1024",68,2,5097,"blue","Photograph",2,2,2,1,1,1434,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1044",69,2,2488,"blue","Photograph",2,2,2,1,1,2709,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1017",70,2,2308,"red","AI-Generated",3,3,3,1,1,33080,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1063",71,2,3001,"blue","Photograph",3,3,3,1,1,907,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1053",72,2,2892,"red","AI-Generated",2,2,3,1,1,44618,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1009",73,2,4888,"blue","Photograph",2,2,3,1,1,864,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1003",74,2,3395,"red","AI-Generated",3,3,3,1,1,750,-1,"Female","Heterosexual","Female","Irrelevant"
